編號,交易日期,契約,到期月份(週別),收盤價,交易時段,類型,剩餘天數,價平
2237,2020/10/7,MTX,202010,12607,盤後,近月,9,12600
2237,2020/10/7,MTX,202011,12562,盤後,遠月,29,12600
2238,2020/10/7,MTX,202010W1,12758,一般,近週,0,12750
2238,2020/10/7,MTX,202010,12756,一般,近月,9,12800
2238,2020/10/7,MTX,202010W2,12781,一般,遠週,4,12800
2238,2020/10/7,MTX,202011,12707,一般,遠月,29,12700
2239,2020/10/8,MTX,202010W2,12857,盤後,近週,3,12850
2239,2020/10/8,MTX,202010,12841,盤後,近月,8,12800
2239,2020/10/8,MTX,202011,12790,盤後,遠月,28,12800
2240,2020/10/8,MTX,202010W2,12894,一般,近週,3,12900
2240,2020/10/8,MTX,202010,12875,一般,近月,8,12900
2240,2020/10/8,MTX,202011,12820,一般,遠月,28,12800
2241,2020/10/12,MTX,202010W2,12896,盤後,近週,2,12900
2241,2020/10/12,MTX,202010,12867,盤後,近月,7,12900
2241,2020/10/12,MTX,202011,12812,盤後,遠月,27,12800
2242,2020/10/12,MTX,202010W2,12946,一般,近週,2,12950
2242,2020/10/12,MTX,202010,12921,一般,近月,7,12900
2242,2020/10/12,MTX,202011,12861,一般,遠月,27,12900
2243,2020/10/13,MTX,202010W2,12995,盤後,近週,1,13000
2243,2020/10/13,MTX,202010,12982,盤後,近月,6,13000
2243,2020/10/13,MTX,202011,12921,盤後,遠月,26,12900
2244,2020/10/13,MTX,202010W2,12954,一般,近週,1,12950
2244,2020/10/13,MTX,202010,12919,一般,近月,6,12900
2244,2020/10/13,MTX,202011,12853,一般,遠月,26,12900
2245,2020/10/14,MTX,202010W2,12946,盤後,近週,0,12950
2245,2020/10/14,MTX,202010,12908,盤後,近月,5,12900
2245,2020/10/14,MTX,202011,12840,盤後,遠月,25,12800
2246,2020/10/14,MTX,202010W2,12900,一般,近週,0,12900
2246,2020/10/14,MTX,202010,12891,一般,近月,5,12900
2246,2020/10/14,MTX,202011,12820,一般,遠月,25,12800
2247,2020/10/15,MTX,202010,12861,盤後,近月,4,12850
2247,2020/10/15,MTX,202011,12790,盤後,遠月,24,12800
2248,2020/10/15,MTX,202010,12841,一般,近月,4,12850
2248,2020/10/15,MTX,202011,12766,一般,遠月,24,12800
2249,2020/10/16,MTX,202010,12833,盤後,近月,3,12850
2249,2020/10/16,MTX,202011,12756,盤後,遠月,23,12800
2250,2020/10/16,MTX,202010,12745,一般,近月,3,12750
2250,2020/10/16,MTX,202011,12672,一般,遠月,23,12700
2251,2020/10/19,MTX,202010,12739,盤後,近月,2,12750
2251,2020/10/19,MTX,202011,12666,盤後,遠月,22,12700
2252,2020/10/19,MTX,202010,12896,一般,近月,2,12900
2252,2020/10/19,MTX,202011,12833,一般,遠月,22,12800
2253,2020/10/20,MTX,202010,12833,盤後,近月,1,12850
2253,2020/10/20,MTX,202011,12775,盤後,遠月,21,12800
2254,2020/10/20,MTX,202010,12855,一般,近月,1,12850
2254,2020/10/20,MTX,202011,12780,一般,遠月,21,12800
2255,2020/10/21,MTX,202010,12879,盤後,近月,0,12900
2255,2020/10/21,MTX,202011,12795,盤後,遠月,20,12800
2256,2020/10/21,MTX,202010,12861,一般,近月,0,12850
2256,2020/10/21,MTX,202010W4,12860,一般,遠週,5,12850
2256,2020/10/21,MTX,202011,12814,一般,遠月,20,12800
2257,2020/10/22,MTX,202010W4,12840,盤後,近週,4,12850
2257,2020/10/22,MTX,202011,12795,盤後,近月,19,12800
2257,2020/10/22,MTX,202012,12734,盤後,遠月,39,12700
2258,2020/10/22,MTX,202010W4,12888,一般,近週,4,12900
2258,2020/10/22,MTX,202011,12839,一般,近月,19,12800
2258,2020/10/22,MTX,202012,12778,一般,遠月,39,12800
2259,2020/10/23,MTX,202010W4,12937,盤後,近週,3,12950
2259,2020/10/23,MTX,202011,12871,盤後,近月,18,12900
2259,2020/10/23,MTX,202012,12809,盤後,遠月,38,12800
2260,2020/10/23,MTX,202010W4,12899,一般,近週,3,12900
2260,2020/10/23,MTX,202011,12837,一般,近月,18,12800
2260,2020/10/23,MTX,202012,12777,一般,遠月,38,12800
2261,2020/10/26,MTX,202010W4,12925,盤後,近週,2,12950
2261,2020/10/26,MTX,202011,12863,盤後,近月,17,12900
2261,2020/10/26,MTX,202012,12799,盤後,遠月,37,12800
2262,2020/10/26,MTX,202010W4,12909,一般,近週,2,12900
2262,2020/10/26,MTX,202011,12859,一般,近月,17,12900
2262,2020/10/26,MTX,202012,12793,一般,遠月,37,12800
2263,2020/10/27,MTX,202010W4,12855,盤後,近週,1,12850
2263,2020/10/27,MTX,202011,12797,盤後,近月,16,12800
2263,2020/10/27,MTX,202012,12732,盤後,遠月,36,12700
2264,2020/10/27,MTX,202010W4,12867,一般,近週,1,12850
2264,2020/10/27,MTX,202011,12807,一般,近月,16,12800
2264,2020/10/27,MTX,202012,12744,一般,遠月,36,12700
2265,2020/10/28,MTX,202010W4,12854,盤後,近週,0,12850
2265,2020/10/28,MTX,202011,12796,盤後,近月,15,12800
2265,2020/10/28,MTX,202012,12733,盤後,遠月,35,12700
2266,2020/10/28,MTX,202010W4,12771,一般,近週,0,12750
2266,2020/10/28,MTX,202011,12742,一般,近月,15,12700
2266,2020/10/28,MTX,202011W1,12790,一般,遠週,5,12800
2266,2020/10/28,MTX,202012,12678,一般,遠月,35,12700
2267,2020/10/29,MTX,202011W1,12630,盤後,近週,4,12650
2267,2020/10/29,MTX,202011,12574,盤後,近月,14,12600
2267,2020/10/29,MTX,202012,12509,盤後,遠月,34,12500
2268,2020/10/29,MTX,202011W1,12656,一般,近週,4,12650
2268,2020/10/29,MTX,202011,12606,一般,近月,14,12600
2268,2020/10/29,MTX,202012,12539,一般,遠月,34,12500
2269,2020/10/30,MTX,202011W1,12635,盤後,近週,3,12650
2269,2020/10/30,MTX,202011,12580,盤後,近月,13,12600
2269,2020/10/30,MTX,202012,12519,盤後,遠月,33,12500
2270,2020/10/30,MTX,202011W1,12481,一般,近週,3,12500
2270,2020/10/30,MTX,202011,12412,一般,近月,13,12400
2270,2020/10/30,MTX,202012,12350,一般,遠月,33,12400
2271,2020/11/2,MTX,202011W1,12535,盤後,近週,2,12550
2271,2020/11/2,MTX,202011,12469,盤後,近月,12,12500
2271,2020/11/2,MTX,202012,12407,盤後,遠月,32,12400
2272,2020/11/2,MTX,202011W1,12584,一般,近週,2,12600
2272,2020/11/2,MTX,202011,12518,一般,近月,12,12500
2272,2020/11/2,MTX,202012,12453,一般,遠月,32,12500
2273,2020/11/3,MTX,202011W1,12636,盤後,近週,1,12650
2273,2020/11/3,MTX,202011,12572,盤後,近月,11,12600
2273,2020/11/3,MTX,202012,12502,盤後,遠月,31,12500
2274,2020/11/3,MTX,202011W1,12732,一般,近週,1,12750
2274,2020/11/3,MTX,202011,12688,一般,近月,11,12700
2274,2020/11/3,MTX,202012,12621,一般,遠月,31,12600
2275,2020/11/4,MTX,202011W1,12811,盤後,近週,0,12800
2275,2020/11/4,MTX,202011,12777,盤後,近月,10,12800
2275,2020/11/4,MTX,202012,12706,盤後,遠月,30,12700
2276,2020/11/4,MTX,202011W1,12865,一般,近週,0,12850
2276,2020/11/4,MTX,202011,12864,一般,近月,10,12900
2276,2020/11/4,MTX,202011W2,12899,一般,遠週,5,12900
2276,2020/11/4,MTX,202012,12800,一般,遠月,30,12800
2277,2020/11/5,MTX,202011W2,12928,盤後,近週,4,12950
2277,2020/11/5,MTX,202011,12913,盤後,近月,9,12900
2277,2020/11/5,MTX,202012,12843,盤後,遠月,29,12800
2278,2020/11/5,MTX,202011W2,12920,一般,近週,4,12900
2278,2020/11/5,MTX,202011,12890,一般,近月,9,12900
2278,2020/11/5,MTX,202012,12826,一般,遠月,29,12800
2279,2020/11/6,MTX,202011W2,12990,盤後,近週,3,13000
2279,2020/11/6,MTX,202011,12962,盤後,近月,8,13000
2279,2020/11/6,MTX,202012,12892,盤後,遠月,28,12900
2280,2020/11/6,MTX,202011W2,12957,一般,近週,3,12950
2280,2020/11/6,MTX,202011,12935,一般,近月,8,12900
2280,2020/11/6,MTX,202012,12867,一般,遠月,28,12900
2281,2020/11/9,MTX,202011W2,13012,盤後,近週,2,13000
2281,2020/11/9,MTX,202011,12994,盤後,近月,7,13000
2281,2020/11/9,MTX,202012,12925,盤後,遠月,27,12900
2282,2020/11/9,MTX,202011W2,13139,一般,近週,2,13150
2282,2020/11/9,MTX,202011,13127,一般,近月,7,13100
2282,2020/11/9,MTX,202012,13052,一般,遠月,27,13100
2283,2020/11/10,MTX,202011W2,13194,盤後,近週,1,13200
2283,2020/11/10,MTX,202011,13187,盤後,近月,6,13200
2283,2020/11/10,MTX,202012,13113,盤後,遠月,26,13100
2284,2020/11/10,MTX,202011W2,13085,一般,近週,1,13100
2284,2020/11/10,MTX,202011,13070,一般,近月,6,13100
2284,2020/11/10,MTX,202012,13002,一般,遠月,26,13000
2285,2020/11/11,MTX,202011W2,13106,盤後,近週,0,13100
2285,2020/11/11,MTX,202011,13096,盤後,近月,5,13100
2285,2020/11/11,MTX,202012,13023,盤後,遠月,25,13000
2286,2020/11/11,MTX,202011W2,13249,一般,近週,0,13250
2286,2020/11/11,MTX,202011,13264,一般,近月,5,13250
2286,2020/11/11,MTX,202012,13198,一般,遠月,25,13200
2287,2020/11/12,MTX,202011,13290,盤後,近月,4,13300
2287,2020/11/12,MTX,202012,13237,盤後,遠月,24,13200
2288,2020/11/12,MTX,202011,13229,一般,近月,4,13250
2288,2020/11/12,MTX,202012,13180,一般,遠月,24,13200
2289,2020/11/13,MTX,202011,13212,盤後,近月,3,13200
2289,2020/11/13,MTX,202012,13171,盤後,遠月,23,13200
2290,2020/11/13,MTX,202011,13285,一般,近月,3,13300
2290,2020/11/13,MTX,202012,13238,一般,遠月,23,13200
2291,2020/11/16,MTX,202011,13359,盤後,近月,2,13350
2291,2020/11/16,MTX,202012,13311,盤後,遠月,22,13300
2292,2020/11/16,MTX,202011,13581,一般,近月,2,13600
2292,2020/11/16,MTX,202012,13517,一般,遠月,22,13500
2293,2020/11/17,MTX,202011,13684,盤後,近月,1,13700
2293,2020/11/17,MTX,202012,13625,盤後,遠月,21,13600
2294,2020/11/17,MTX,202011,13622,一般,近月,1,13600
2294,2020/11/17,MTX,202012,13582,一般,遠月,21,13600
2295,2020/11/18,MTX,202011,13643,盤後,近月,0,13650
2295,2020/11/18,MTX,202012,13606,盤後,遠月,20,13600
2296,2020/11/18,MTX,202011,13757,一般,近月,0,13750
2296,2020/11/18,MTX,202011W4,13733,一般,遠週,5,13750
2296,2020/11/18,MTX,202012,13718,一般,遠月,20,13700
2297,2020/11/19,MTX,202011W4,13753,盤後,近週,4,13750
2297,2020/11/19,MTX,202012,13739,盤後,近月,19,13700
2297,2020/11/19,MTX,202101,13672,盤後,遠月,43,13700
2298,2020/11/19,MTX,202011W4,13764,一般,近週,4,13750
2298,2020/11/19,MTX,202012,13740,一般,近月,19,13700
2298,2020/11/19,MTX,202101,13673,一般,遠月,43,13700
2299,2020/11/20,MTX,202011W4,13776,盤後,近週,3,13800
2299,2020/11/20,MTX,202012,13757,盤後,近月,18,13800
2299,2020/11/20,MTX,202101,13686,盤後,遠月,42,13700
2300,2020/11/20,MTX,202011W4,13757,一般,近週,3,13750
2300,2020/11/20,MTX,202012,13735,一般,近月,18,13700
2300,2020/11/20,MTX,202101,13667,一般,遠月,42,13700
2301,2020/11/23,MTX,202011W4,13759,盤後,近週,2,13750
2301,2020/11/23,MTX,202012,13723,盤後,近月,17,13700
2301,2020/11/23,MTX,202101,13653,盤後,遠月,41,13700
2302,2020/11/23,MTX,202011W4,13900,一般,近週,2,13900
2302,2020/11/23,MTX,202012,13876,一般,近月,17,13900
2302,2020/11/23,MTX,202101,13802,一般,遠月,41,13800
2303,2020/11/24,MTX,202011W4,13895,盤後,近週,1,13900
2303,2020/11/24,MTX,202012,13869,盤後,近月,16,13900
2303,2020/11/24,MTX,202101,13801,盤後,遠月,40,13800
2304,2020/11/24,MTX,202011W4,13816,一般,近週,1,13800
2304,2020/11/24,MTX,202012,13803,一般,近月,16,13800
2304,2020/11/24,MTX,202101,13732,一般,遠月,40,13700
2305,2020/11/25,MTX,202011W4,13876,盤後,近週,0,13900
2305,2020/11/25,MTX,202012,13869,盤後,近月,15,13900
2305,2020/11/25,MTX,202101,13799,盤後,遠月,39,13800
2306,2020/11/25,MTX,202011W4,13751,一般,近週,0,13750
2306,2020/11/25,MTX,202012,13709,一般,近月,15,13700
2306,2020/11/25,MTX,202012W1,13732,一般,遠週,5,13750
2306,2020/11/25,MTX,202101,13629,一般,遠月,39,13600
2307,2020/11/26,MTX,202012W1,13770,盤後,近週,4,13750
2307,2020/11/26,MTX,202012,13753,盤後,近月,14,13800
2307,2020/11/26,MTX,202101,13670,盤後,遠月,38,13700
2308,2020/11/26,MTX,202012W1,13857,一般,近週,4,13850
2308,2020/11/26,MTX,202012,13842,一般,近月,14,13800
2308,2020/11/26,MTX,202101,13754,一般,遠月,38,13800
2309,2020/11/27,MTX,202012W1,13826,盤後,近週,3,13850
2309,2020/11/27,MTX,202012,13794,盤後,近月,13,13800
2309,2020/11/27,MTX,202101,13703,盤後,遠月,37,13700
2310,2020/11/27,MTX,202012W1,13891,一般,近週,3,13900
2310,2020/11/27,MTX,202012,13877,一般,近月,13,13900
2310,2020/11/27,MTX,202101,13787,一般,遠月,37,13800
2311,2020/11/30,MTX,202012W1,13940,盤後,近週,2,13950
2311,2020/11/30,MTX,202012,13912,盤後,近月,12,13900
2311,2020/11/30,MTX,202101,13825,盤後,遠月,36,13800
2312,2020/11/30,MTX,202012W1,13754,一般,近週,2,13750
2312,2020/11/30,MTX,202012,13718,一般,近月,12,13700
2312,2020/11/30,MTX,202101,13636,一般,遠月,36,13600
2313,2020/12/1,MTX,202012W1,13758,盤後,近週,1,13750
2313,2020/12/1,MTX,202012,13739,盤後,近月,11,13700
2313,2020/12/1,MTX,202101,13652,盤後,遠月,35,13700
2314,2020/12/1,MTX,202012W1,13893,一般,近週,1,13900
2314,2020/12/1,MTX,202012,13878,一般,近月,11,13900
2314,2020/12/1,MTX,202101,13798,一般,遠月,35,13800
2315,2020/12/2,MTX,202012W1,13937,盤後,近週,0,13950
2315,2020/12/2,MTX,202012,13926,盤後,近月,10,13900
2315,2020/12/2,MTX,202101,13842,盤後,遠月,34,13800
2316,2020/12/2,MTX,202012W1,13980,一般,近週,0,14000
2316,2020/12/2,MTX,202012,13958,一般,近月,10,14000
2316,2020/12/2,MTX,202012W2,13974,一般,遠週,5,13950
2316,2020/12/2,MTX,202101,13877,一般,遠月,34,13900
2317,2020/12/3,MTX,202012W2,13981,盤後,近週,4,14000
2317,2020/12/3,MTX,202012,13962,盤後,近月,9,14000
2317,2020/12/3,MTX,202101,13878,盤後,遠月,33,13900
2318,2020/12/3,MTX,202012W2,13999,一般,近週,4,14000
2318,2020/12/3,MTX,202012,13985,一般,近月,9,14000
2318,2020/12/3,MTX,202101,13897,一般,遠月,33,13900
2319,2020/12/4,MTX,202012W2,14018,盤後,近週,3,14000
2319,2020/12/4,MTX,202012,13992,盤後,近月,8,14000
2319,2020/12/4,MTX,202101,13903,盤後,遠月,32,13900
2320,2020/12/4,MTX,202012W2,14152,一般,近週,3,14150
2320,2020/12/4,MTX,202012,14137,一般,近月,8,14100
2320,2020/12/4,MTX,202101,14037,一般,遠月,32,14000
2321,2020/12/7,MTX,202012W2,14202,盤後,近週,2,14200
2321,2020/12/7,MTX,202012,14182,盤後,近月,7,14200
2321,2020/12/7,MTX,202101,14083,盤後,遠月,31,14100
2322,2020/12/7,MTX,202012W2,14256,一般,近週,2,14250
2322,2020/12/7,MTX,202012,14224,一般,近月,7,14200
2322,2020/12/7,MTX,202101,14121,一般,遠月,31,14100
2323,2020/12/8,MTX,202012W2,14249,盤後,近週,1,14250
2323,2020/12/8,MTX,202012,14228,盤後,近月,6,14200
2323,2020/12/8,MTX,202101,14126,盤後,遠月,30,14100
2324,2020/12/8,MTX,202012W2,14358,一般,近週,1,14350
2324,2020/12/8,MTX,202012,14341,一般,近月,6,14300
2324,2020/12/8,MTX,202101,14228,一般,遠月,30,14200
2325,2020/12/9,MTX,202012W2,14364,盤後,近週,0,14350
2325,2020/12/9,MTX,202012,14349,盤後,近月,5,14350
2325,2020/12/9,MTX,202101,14231,盤後,遠月,29,14200
2326,2020/12/9,MTX,202012W2,14399,一般,近週,0,14400
2326,2020/12/9,MTX,202012,14396,一般,近月,5,14400
2326,2020/12/9,MTX,202101,14283,一般,遠月,29,14300
2327,2020/12/10,MTX,202012,14274,盤後,近月,4,14250
2327,2020/12/10,MTX,202101,14160,盤後,遠月,28,14200
2328,2020/12/10,MTX,202012,14239,一般,近月,4,14250
2328,2020/12/10,MTX,202101,14134,一般,遠月,28,14100
2329,2020/12/11,MTX,202012,14274,盤後,近月,3,14250
2329,2020/12/11,MTX,202101,14162,盤後,遠月,27,14200
2330,2020/12/11,MTX,202012,14239,一般,近月,3,14250
2330,2020/12/11,MTX,202101,14118,一般,遠月,27,14100
2331,2020/12/14,MTX,202012,14203,盤後,近月,2,14200
2331,2020/12/14,MTX,202101,14078,盤後,遠月,26,14100
2332,2020/12/14,MTX,202012,14201,一般,近月,2,14200
2332,2020/12/14,MTX,202101,14077,一般,遠月,26,14100
2333,2020/12/15,MTX,202012,14185,盤後,近月,1,14200
2333,2020/12/15,MTX,202101,14057,盤後,遠月,25,14100
2334,2020/12/15,MTX,202012,14080,一般,近月,1,14100
2334,2020/12/15,MTX,202101,13980,一般,遠月,25,14000
2335,2020/12/16,MTX,202012,14195,盤後,近月,0,14200
2335,2020/12/16,MTX,202101,14086,盤後,遠月,24,14100
2336,2020/12/16,MTX,202012,14323,一般,近月,0,14300
2336,2020/12/16,MTX,202012W4,14265,一般,遠週,5,14250
2336,2020/12/16,MTX,202101,14190,一般,遠月,24,14200
2337,2020/12/17,MTX,202012W4,14296,盤後,近週,4,14300
2337,2020/12/17,MTX,202101,14225,盤後,近月,23,14200
2337,2020/12/17,MTX,202102,14149,盤後,遠月,36,14100
2338,2020/12/17,MTX,202012W4,14288,一般,近週,4,14300
2338,2020/12/17,MTX,202101,14186,一般,近月,23,14200
2338,2020/12/17,MTX,202102,14117,一般,遠月,36,14100
2339,2020/12/18,MTX,202012W4,14286,盤後,近週,3,14300
2339,2020/12/18,MTX,202101,14198,盤後,近月,22,14200
2339,2020/12/18,MTX,202102,14131,盤後,遠月,35,14100
2340,2020/12/18,MTX,202012W4,14237,一般,近週,3,14250
2340,2020/12/18,MTX,202101,14137,一般,近月,22,14100
2340,2020/12/18,MTX,202102,14069,一般,遠月,35,14100
2341,2020/12/21,MTX,202012W4,14258,盤後,近週,2,14250
2341,2020/12/21,MTX,202101,14168,盤後,近月,21,14200
2341,2020/12/21,MTX,202102,14102,盤後,遠月,34,14100
2342,2020/12/21,MTX,202012W4,14400,一般,近週,2,14400
2342,2020/12/21,MTX,202101,14311,一般,近月,21,14300
2342,2020/12/21,MTX,202102,14238,一般,遠月,34,14200
2343,2020/12/22,MTX,202012W4,14350,盤後,近週,1,14350
2343,2020/12/22,MTX,202101,14255,盤後,近月,20,14300
2343,2020/12/22,MTX,202102,14181,盤後,遠月,33,14200
2344,2020/12/22,MTX,202012W4,14131,一般,近週,1,14150
2344,2020/12/22,MTX,202101,14043,一般,近月,20,14000
2344,2020/12/22,MTX,202102,13974,一般,遠月,33,14000
2345,2020/12/23,MTX,202012W4,14183,盤後,近週,0,14200
2345,2020/12/23,MTX,202101,14101,盤後,近月,19,14100
2345,2020/12/23,MTX,202102,14032,盤後,遠月,32,14000
2346,2020/12/23,MTX,202012W4,14235,一般,近週,0,14250
2346,2020/12/23,MTX,202101,14115,一般,近月,19,14100
2346,2020/12/23,MTX,202012W5,14177,一般,遠週,5,14200
2346,2020/12/23,MTX,202102,14043,一般,遠月,32,14000
2347,2020/12/24,MTX,202012W5,14211,盤後,近週,4,14200
2347,2020/12/24,MTX,202101,14152,盤後,近月,18,14200
2347,2020/12/24,MTX,202102,14086,盤後,遠月,31,14100
2348,2020/12/24,MTX,202012W5,14291,一般,近週,4,14300
2348,2020/12/24,MTX,202101,14244,一般,近月,18,14200
2348,2020/12/24,MTX,202102,14172,一般,遠月,31,14200
2349,2020/12/25,MTX,202012W5,14348,盤後,近週,3,14350
2349,2020/12/25,MTX,202101,14300,盤後,近月,17,14300
2349,2020/12/25,MTX,202102,14230,盤後,遠月,30,14200
2350,2020/12/25,MTX,202012W5,14350,一般,近週,3,14350
2350,2020/12/25,MTX,202101,14305,一般,近月,17,14300
2350,2020/12/25,MTX,202102,14233,一般,遠月,30,14200
2351,2020/12/28,MTX,202012W5,14339,盤後,近週,2,14350
2351,2020/12/28,MTX,202101,14294,盤後,近月,16,14300
2351,2020/12/28,MTX,202102,14226,盤後,遠月,29,14200
2352,2020/12/28,MTX,202012W5,14480,一般,近週,2,14500
2352,2020/12/28,MTX,202101,14436,一般,近月,16,14400
2352,2020/12/28,MTX,202102,14369,一般,遠月,29,14400
2353,2020/12/29,MTX,202012W5,14471,盤後,近週,1,14450
2353,2020/12/29,MTX,202101,14424,盤後,近月,15,14400
2353,2020/12/29,MTX,202102,14358,盤後,遠月,28,14400
2354,2020/12/29,MTX,202012W5,14503,一般,近週,1,14500
2354,2020/12/29,MTX,202101,14460,一般,近月,15,14500
2354,2020/12/29,MTX,202102,14391,一般,遠月,28,14400
2355,2020/12/30,MTX,202012W5,14496,盤後,近週,0,14500
2355,2020/12/30,MTX,202101,14461,盤後,近月,14,14500
2355,2020/12/30,MTX,202102,14396,盤後,遠月,27,14400
2356,2020/12/30,MTX,202012W5,14651,一般,近週,0,14650
2356,2020/12/30,MTX,202101,14637,一般,近月,14,14600
2356,2020/12/30,MTX,202101W1,14662,一般,遠週,4,14650
2356,2020/12/30,MTX,202102,14569,一般,遠月,27,14600
2357,2020/12/31,MTX,202101W1,14683,盤後,近週,3,14700
2357,2020/12/31,MTX,202101,14668,盤後,近月,13,14700
2357,2020/12/31,MTX,202102,14610,盤後,遠月,26,14600
2358,2020/12/31,MTX,202101W1,14720,一般,近週,3,14700
2358,2020/12/31,MTX,202101,14678,一般,近月,13,14700
2358,2020/12/31,MTX,202102,14610,一般,遠月,26,14600
2359,2021/1/4,MTX,202101W1,14715,盤後,近週,2,14700
2359,2021/1/4,MTX,202101,14660,盤後,近月,12,14700
2359,2021/1/4,MTX,202102,14592,盤後,遠月,25,14600
2360,2021/1/4,MTX,202101W1,14899,一般,近週,2,14900
2360,2021/1/4,MTX,202101,14874,一般,近月,12,14900
2360,2021/1/4,MTX,202102,14802,一般,遠月,25,14800
2361,2021/1/5,MTX,202101W1,14864,盤後,近週,1,14850
2361,2021/1/5,MTX,202101,14834,盤後,近月,11,14800
2361,2021/1/5,MTX,202102,14758,盤後,遠月,24,14800
2362,2021/1/5,MTX,202101W1,15005,一般,近週,1,15000
2362,2021/1/5,MTX,202101,14978,一般,近月,11,15000
2362,2021/1/5,MTX,202102,14902,一般,遠月,24,14900
2363,2021/1/6,MTX,202101W1,15054,盤後,近週,0,15050
2363,2021/1/6,MTX,202101,15038,盤後,近月,10,15000
2363,2021/1/6,MTX,202102,14963,盤後,遠月,23,15000
2364,2021/1/6,MTX,202101W1,14933,一般,近週,0,14950
2364,2021/1/6,MTX,202101,14908,一般,近月,10,14900
2364,2021/1/6,MTX,202101W2,14940,一般,遠週,5,14950
2364,2021/1/6,MTX,202102,14831,一般,遠月,23,14800
2365,2021/1/7,MTX,202101W2,15037,盤後,近週,4,15050
2365,2021/1/7,MTX,202101,15032,盤後,近月,9,15000
2365,2021/1/7,MTX,202102,14950,盤後,遠月,22,15000
2366,2021/1/7,MTX,202101W2,15242,一般,近週,4,15250
2366,2021/1/7,MTX,202101,15230,一般,近月,9,15200
2366,2021/1/7,MTX,202102,15150,一般,遠月,22,15200
2367,2021/1/8,MTX,202101W2,15411,盤後,近週,3,15400
